SEQNO,Sex,Age,Education,Income
2021088552,1,5,5,7
2021088553,0,2,5,7
2021088554,1,9,5,7
2021088556,1,3,6,8
2021088557,1,7,4,6
2021088558,1,8,4,8
2021088559,1,11,5,6
2021088560,0,9,4,2
2021088562,1,7,6,5
2021088563,1,8,4,5
2021088565,1,3,4,5
2021088567,0,3,5,5
2021088568,1,8,6,7
2021088569,0,11,5,3
2021088572,1,12,6,6
2021088573,0,8,6,7
2021088575,0,10,6,7
2021088577,1,9,4,7
2021088580,1,11,3,5
2021088581,1,3,4,8
2021088583,0,9,6,8
2021088585,1,3,5,7
2021088587,1,2,6,6
2021088588,1,8,6,6
2021088589,1,9,5,5
2021088590,1,2,6,7
2021088591,0,6,2,1
2021088594,0,6,5,5
2021088597,1,2,6,1
2021088598,0,9,6,4
2021088601,1,8,4,8
2021088602,1,8,4,7
2021088603,0,8,4,5
2021088604,0,4,4,3
2021088605,0,8,5,8
2021088606,0,10,5,6
2021088607,0,8,6,8
2021088608,0,10,6,8
2021088609,1,10,6,1
2021088612,1,1,4,3
2021088613,0,10,4,8
2021088614,0,9,6,5
2021088617,0,12,5,3
2021088620,1,8,6,6
2021088622,0,6,6,6
2021088623,0,9,5,8
2021088624,1,12,5,8
2021088627,0,4,4,3
2021088628,1,3,4,6
2021088632,0,2,6,8
2021088633,0,1,6,1
2021088636,0,12,6,7
2021088637,0,5,4,7
2021088638,1,4,2,5
2021088639,1,3,6,8
2021088640,0,5,5,5
2021088641,0,9,4,3
2021088642,0,10,6,8
2021088643,1,10,3,4
2021088644,1,8,6,7
2021088645,0,6,4,5
2021088646,1,6,4,7
2021088647,0,4,5,7
2021088649,1,12,5,5
2021088651,1,9,6,8
2021088652,1,11,4,6
2021088654,1,11,4,3
2021088655,1,1,6,8
2021088657,0,9,3,3
2021088659,0,7,4,6
2021088662,1,4,4,5
2021088665,0,5,4,8
2021088667,0,11,6,7
2021088669,0,2,5,7
2021088671,0,4,6,6
2021088673,1,1,6,8
2021088674,1,7,6,5
2021088675,0,4,6,8
2021088678,1,6,6,7
2021088680,0,1,5,3
2021088688,1,3,6,8
2021088691,0,3,6,8
2021088695,0,6,4,5
2021088697,1,3,6,8
2021088698,0,4,3,4
2021088701,0,6,6,7
2021088702,0,10,6,3
2021088703,1,8,4,5
2021088704,0,9,5,8
2021088705,1,4,3,3
2021088706,1,11,6,8
2021088709,1,7,6,7
2021088711,1,5,6,7
2021088713,0,3,5,5
2021088714,1,10,6,4
2021088716,0,11,5,8
2021088717,1,5,4,5
2021088718,0,13,4,4
2021088719,0,9,6,7
2021088720,0,7,4,8
2021088721,1,3,6,7
2021088722,1,1,5,3
2021088726,0,3,6,8
2021088727,0,7,5,6
2021088728,0,2,6,6
2021088730,1,10,5,8
2021088731,1,9,5,3
2021088732,1,2,5,3
2021088734,1,5,4,7
2021088735,0,12,4,5
2021088736,0,6,2,4
2021088740,1,8,5,7
2021088741,0,8,5,7
2021088742,0,7,6,8
2021088744,1,7,6,6
2021088746,0,6,5,7
2021088748,0,8,4,8
2021088751,1,11,6,8
2021088752,1,8,6,5
2021088756,1,12,5,7
2021088757,0,1,5,6
2021088763,1,5,2,3
2021088764,1,7,5,4
2021088765,1,3,5,5
2021088766,1,11,4,6
2021088767,0,3,4,1
2021088768,0,7,4,6
2021088770,1,8,2,3
2021088771,1,10,4,6
2021088773,1,11,6,7
2021088774,1,11,5,6
2021088776,0,9,6,8
2021088779,0,8,4,8
2021088780,0,10,5,3
2021088782,1,1,5,4
2021088784,0,2,4,6
2021088786,0,9,6,8
2021088787,0,5,4,1
2021088788,0,7,5,6
2021088789,0,9,6,6
2021088792,1,5,5,7
2021088793,0,7,4,8
2021088796,0,5,4,7
2021088800,0,7,4,6
2021088805,0,6,6,6
2021088807,1,6,5,7
2021088809,0,3,6,3
2021088811,0,9,6,5
2021088813,1,10,4,5
2021088814,1,6,6,8
2021088815,0,8,6,8
2021088817,0,3,6,7
2021088821,0,4,5,7
2021088822,1,1,4,6
2021088825,0,8,4,7
2021088826,1,2,6,6
2021088827,1,11,4,8
2021088830,0,9,4,7
2021088832,1,3,6,8
2021088833,0,4,4,3
2021088834,1,3,6,5
2021088835,0,12,4,5
2021088836,1,3,5,4
2021088839,1,7,4,6
2021088840,0,3,4,5
2021088843,0,1,6,6
2021088846,0,6,6,8
2021088847,0,6,6,8
2021088848,0,12,6,6
2021088849,0,3,6,5
2021088851,0,5,4,7
2021088855,0,8,3,2
2021088858,0,7,4,7
2021088859,0,8,5,2
2021088861,0,10,4,7
2021088864,1,8,4,8
2021088865,1,9,5,6
2021088867,0,10,6,8
2021088868,0,5,4,3
2021088871,0,3,6,7
2021088874,1,10,5,5
2021088876,1,10,6,8
2021088877,1,4,5,5
2021088878,0,4,4,5
2021088879,0,8,5,2
2021088880,1,11,5,6
2021088883,0,4,6,7
2021088884,1,5,2,4
2021088888,1,2,4,5
2021088889,1,6,6,7
2021088890,1,1,4,1
2021088895,1,4,6,5
2021088896,0,2,6,8
2021088897,1,11,6,7
2021088901,0,2,5,3
2021088903,1,5,5,8
2021088904,1,10,5,8
2021088905,1,4,4,6
2021088906,0,8,6,8
2021088908,0,13,6,4
2021088911,1,12,2,3
2021088912,0,13,5,4
2021088914,1,12,6,4
2021088915,1,1,4,8
2021088918,0,9,4,7
2021088919,1,3,5,4
2021088920,1,13,5,2
2021088921,1,1,5,2
2021088922,1,8,6,6
2021088926,1,7,4,7
2021088927,1,2,4,5
2021088932,0,5,3,7
2021088933,0,9,3,2
2021088934,0,9,5,5
2021088939,1,9,4,8
2021088940,0,2,6,7
2021088941,0,11,6,7
2021088943,1,6,4,1
2021088946,1,9,6,4
2021088953,0,12,6,8
2021088956,1,5,6,7
2021088959,1,1,5,6
2021088961,0,2,6,6
2021088962,1,1,4,6
2021088963,0,2,6,7
2021088967,0,7,6,8
2021088969,0,11,6,7
2021088971,1,8,3,2
2021088974,1,5,4,5
2021088975,1,12,6,8
2021088978,1,2,6,6
2021088981,1,11,6,7
2021088982,1,7,5,8
2021088983,1,10,4,4
2021088984,1,9,6,7
2021088985,1,12,4,8
2021088987,1,3,4,5
2021088988,0,8,3,5
2021088989,1,10,5,7
2021088992,0,6,6,8
2021088995,1,11,4,6
2021088996,0,7,6,8
2021089001,0,11,4,3
2021089003,1,2,5,6
2021089004,0,10,4,3
2021089006,0,5,5,6
2021089007,1,8,5,3
2021089008,0,4,4,3
2021089009,0,8,5,4
2021089010,0,2,5,5
2021089013,1,2,6,8
2021089016,1,7,5,3
2021089018,1,6,4,6
2021089022,1,4,4,4
2021089023,1,5,4,8
2021089026,0,7,5,8
2021089028,0,9,5,5
2021089030,0,2,6,6
2021089031,0,7,6,7
2021089032,0,8,4,7
2021089033,0,12,4,6
2021089034,1,5,4,7
2021089035,0,8,5,7
2021089036,0,8,6,8
2021089037,0,11,6,6
2021089039,1,8,5,4
2021089040,0,11,5,6
2021089041,1,11,4,4
2021089042,0,1,5,2
2021089043,0,7,5,2
2021089044,1,10,6,8
2021089045,1,1,4,5
2021089046,1,1,4,8
2021089047,1,10,6,2
2021089049,0,4,5,8
2021089052,1,1,5,6
2021089053,0,6,5,5
2021089055,1,3,3,5
2021089056,0,3,4,3
2021089057,1,8,3,1
2021089058,0,5,3,2
2021089059,1,6,3,2
2021089061,1,5,4,8
2021089062,1,8,4,7
2021089064,1,7,6,8
2021089065,1,7,4,3
2021089066,0,3,4,7
2021089074,1,9,5,4
2021089076,0,11,6,7
2021089077,0,7,4,6
2021089078,1,7,6,7
2021089079,1,7,6,7
2021089080,1,11,6,7
2021089081,0,11,2,4
2021089082,1,2,5,7
2021089084,0,7,6,5
2021089086,1,8,5,6
2021089087,1,10,4,5
2021089090,0,9,5,2
2021089091,0,4,5,4
2021089092,1,6,6,8
2021089094,0,1,5,6
2021089096,0,2,6,1
2021089098,1,11,4,6
2021089099,0,6,5,5
2021089101,0,10,3,1
2021089102,1,3,6,6
2021089103,1,5,5,5
2021089105,0,3,5,3
2021089106,1,9,5,7
2021089107,1,5,5,6
2021089108,1,4,5,8
2021089111,0,2,4,5
2021089112,1,1,4,7
2021089113,0,5,5,6
2021089114,0,5,6,3
2021089116,0,10,6,1
2021089119,0,6,5,8
2021089120,0,3,4,4
2021089122,0,5,5,8
2021089123,1,11,2,3
2021089124,1,13,4,6
2021089125,1,10,4,5
2021089127,0,3,3,1
2021089128,0,7,4,3
2021089129,1,6,6,8
2021089131,1,7,5,5
2021089134,0,12,4,6
2021089135,0,7,5,7
2021089136,1,7,6,6
2021089138,0,7,6,7
2021089139,1,12,5,8
2021089140,0,3,6,8
2021089141,0,5,4,1
2021089142,1,2,6,2
2021089144,1,3,6,8
2021089145,1,9,4,1
2021089146,0,11,5,3
2021089147,1,4,5,2
2021089150,0,4,6,7
2021089152,1,4,5,7
2021089155,1,3,5,6
2021089158,0,4,5,4
2021089159,1,5,4,5
2021089160,0,4,6,7
2021089161,1,8,4,7
2021089163,1,13,4,6
2021089165,1,10,6,6
2021089166,0,2,4,6
2021089167,1,3,6,7
2021089170,1,4,4,7
2021089171,0,2,3,8
2021089173,1,9,6,6
2021089175,1,12,5,5
2021089176,0,11,5,6
2021089177,0,10,4,2
2021089179,1,5,5,8
2021089180,0,5,2,4
2021089182,1,9,3,7
2021089183,1,3,6,8
2021089184,0,5,6,7
2021089185,0,5,4,5
2021089188,0,12,6,3
2021089190,0,13,6,5
2021089192,0,8,4,8
2021089193,0,8,6,8
2021089195,1,10,2,4
2021089196,0,3,5,5
2021089197,0,11,6,6
2021089198,1,2,4,5
2021089206,0,2,6,6
2021089207,0,7,5,6
2021089208,1,4,6,5
2021089209,1,1,5,8
2021089210,0,6,5,7
2021089211,1,10,5,7
2021089215,1,11,6,8
2021089216,0,6,6,8
2021089217,1,6,6,8
2021089219,0,8,5,5
2021089220,1,10,6,6
2021089221,0,8,5,7
2021089222,0,6,6,5
2021089224,1,11,5,7
2021089225,1,6,4,8
2021089226,0,4,6,7
2021089229,0,11,6,7
2021089230,0,9,5,8
2021089231,1,10,5,2
2021089232,0,7,4,6
2021089239,0,10,5,4
2021089240,0,9,5,8
2021089242,1,6,4,2
2021089243,0,11,6,6
2021089244,0,10,6,7
2021089245,0,8,6,7
2021089246,0,12,4,6
2021089247,0,10,4,7
2021089248,1,11,6,7
2021089249,0,11,5,6
2021089250,1,8,4,8
2021089251,1,13,4,4
2021089253,0,8,6,7
2021089254,1,11,4,5
2021089255,0,13,4,3
2021089256,0,6,3,2
2021089257,1,13,6,7
2021089258,0,7,6,3
2021089259,0,13,4,4
2021089260,0,10,5,6
2021089261,0,10,4,4
2021089262,1,8,4,6
2021089263,0,9,5,6
2021089264,0,10,5,8
2021089265,1,8,3,4
2021089266,1,7,6,8
2021089267,0,9,5,8
2021089268,0,10,6,3
2021089269,0,11,5,6
2021089270,0,13,4,5
2021089272,1,10,6,4
2021089274,0,9,5,8
2021089275,0,8,5,1
2021089276,0,11,3,3
2021089279,1,13,4,4
2021089280,0,12,4,6
2021089282,0,9,4,5
2021089283,0,10,5,5
2021089284,1,7,4,6
2021089285,1,5,6,8
2021089287,1,9,5,5
2021089288,1,7,6,8
2021089289,0,9,5,7
2021089290,0,13,4,4
2021089291,0,9,6,7
2021089292,0,9,5,5
2021089293,1,13,4,6
2021089294,0,13,5,1
2021089296,0,12,4,6
2021089298,0,12,6,7
2021089299,0,13,4,5
2021089300,0,10,5,6
2021089301,0,8,6,2
2021089302,1,7,5,6
2021089303,0,11,5,4
2021089304,0,9,6,6
2021089305,0,13,4,5
2021089306,0,9,6,6
2021089307,0,10,4,5
2021089308,1,13,4,5
2021089309,0,13,4,6
2021089310,0,11,4,6
2021089311,1,13,6,7
2021089313,0,13,6,7
2021089314,0,8,6,7
2021089315,0,11,5,8
2021089316,0,10,6,7
2021089317,0,11,4,6
2021089319,1,11,5,8
2021089320,0,11,6,8
2021089321,0,9,4,6
2021089323,1,12,4,8
2021089325,1,13,5,7
2021089326,0,13,6,7
2021089327,1,11,6,7
2021089328,1,12,6,5
2021089329,0,10,5,4
2021089330,1,13,5,4
2021089333,0,7,3,5
2021089334,1,10,4,6
2021089335,0,13,5,4
2021089336,0,10,6,7
2021089337,0,10,5,7
2021089338,0,8,4,7
2021089339,0,10,4,7
2021089340,0,13,4,4
2021089341,0,13,4,3
2021089342,0,13,5,5
2021089343,1,9,4,6
2021089344,1,11,5,7
2021089345,1,13,6,7
2021089346,1,10,5,7
2021089347,0,11,4,1
2021089348,1,11,5,8
2021089349,0,12,4,4
2021089350,0,10,4,6
2021089351,0,13,6,4
2021089352,0,10,5,5
2021089353,0,11,5,6
2021089354,0,8,5,6
2021089355,1,10,5,8
2021089356,1,13,5,7
2021089357,0,11,6,7
2021089358,0,10,6,2
2021089360,0,6,6,7
2021089361,0,13,6,8
2021089362,1,13,4,6
2021089363,1,11,6,7
2021089365,0,12,4,7
2021089366,1,10,4,6
2021089367,0,11,3,2
2021089368,0,13,5,6
2021089369,0,13,4,3
2021089371,0,13,6,8
2021089372,1,12,4,4
2021089373,0,13,4,6
2021089375,0,10,6,6
2021089376,1,9,5,8
2021089377,1,13,4,6
2021089378,1,9,4,6
2021089383,1,12,5,5
2021089384,0,10,6,8
2021089386,0,9,5,8
2021089388,0,11,5,7
2021089389,1,10,5,8
2021089390,0,12,4,7
2021089391,0,7,6,7
2021089392,0,11,5,6
2021089393,0,12,6,8
2021089394,0,10,5,3
2021089395,0,13,5,5
2021089396,0,3,6,7
2021089397,0,5,6,7
2021089398,1,13,5,6
2021089399,1,13,6,5
2021089400,1,11,4,6
2021089403,1,12,6,7
2021089404,0,10,6,4
2021089405,0,13,4,2
2021089406,1,11,4,7
2021089407,1,9,4,3
2021089408,1,10,5,7
2021089409,0,13,5,6
2021089410,0,10,4,6
2021089411,1,9,6,8
2021089413,0,12,6,8
2021089414,1,10,5,6
2021089417,0,8,4,3
2021089418,0,8,6,8
2021089419,0,12,5,4
2021089420,0,12,4,7
2021089421,0,13,5,6
2021089422,1,10,6,7
2021089423,1,11,6,5
2021089426,1,12,5,7
2021089427,0,13,4,6
2021089428,1,10,5,6
2021089429,0,10,4,2
2021089431,0,11,6,7
2021089433,1,11,6,8
2021089434,0,10,5,7
2021089435,0,8,6,8
2021089436,1,12,5,6
2021089437,0,10,6,8
2021089438,1,11,6,5
2021089439,0,10,6,3
2021089441,0,12,4,7
2021089442,0,13,4,5
2021089443,1,11,6,8
2021089445,0,12,4,2
2021089446,0,13,6,7
2021089447,0,9,5,5
2021089448,0,12,5,6
2021089449,0,13,6,6
2021089450,0,8,6,8
2021089451,0,8,6,7
2021089453,1,12,6,8
2021089454,0,8,6,8
2021089455,0,11,5,5
2021089456,0,9,4,4
2021089458,1,11,4,3
2021089459,1,11,5,3
2021089460,0,11,6,6
2021089461,1,9,4,5
2021089462,1,13,4,5
2021089463,1,10,4,2
2021089464,0,9,6,5
2021089465,0,9,5,2
2021089466,1,8,4,8
2021089468,0,11,6,6
2021089470,1,13,6,8
2021089472,0,10,5,7
2021089473,1,5,5,8
2021089474,1,11,6,8
2021089475,0,11,6,7
2021089476,0,8,6,6
2021089477,1,12,5,5
2021089478,1,12,4,7
2021089479,0,6,5,8
2021089480,1,12,5,6
2021089481,1,10,5,7
2021089482,1,13,4,6
2021089483,0,9,6,7
2021089484,1,13,6,5
2021089486,1,13,3,5
2021089488,1,13,5,5
2021089489,0,9,4,4
2021089490,0,11,4,6
2021089491,0,4,6,6
2021089492,0,9,4,6
2021089493,1,8,5,6
2021089494,0,11,4,7
2021089495,1,7,6,8
2021089496,1,9,4,5
2021089497,1,11,4,7
2021089498,0,11,4,7
2021089499,1,7,6,6
2021089500,0,12,5,8
2021089501,1,9,5,2
2021089502,0,11,6,7
2021089503,1,12,5,2
2021089504,1,10,4,6
2021089505,1,9,4,3
2021089507,0,11,4,2
2021089509,1,10,4,6
2021089510,0,9,5,7
2021089511,0,9,5,4
2021089512,0,12,6,8
2021089513,0,8,6,8
2021089517,1,13,6,6
2021089520,0,10,4,6
2021089521,0,6,5,7
2021089523,0,9,6,8
2021089524,0,11,6,7
2021089525,0,10,6,6
2021089527,0,12,6,5
2021089528,0,12,6,8
2021089529,0,7,4,1
2021089530,1,10,5,8
2021089531,1,9,5,7
2021089532,0,4,6,8
2021089533,1,1,4,5
2021089534,1,10,6,8
2021089535,1,12,4,7
2021089537,0,12,5,6
2021089540,0,10,6,5
2021089541,0,10,6,3
2021089543,0,12,6,8
2021089544,0,8,6,5
2021089545,1,12,5,7
2021089546,1,10,6,7
2021089547,1,11,6,7
2021089548,0,11,5,6
2021089549,1,10,6,8
2021089550,1,12,4,5
2021089551,0,10,6,7
2021089554,0,13,4,4
2021089555,1,12,6,7
2021089557,1,8,6,6
2021089558,0,11,6,6
2021089559,0,13,5,3
2021089562,0,11,6,8
2021089563,1,12,6,8
2021089564,0,12,6,8
2021089565,0,13,6,7
2021089566,0,10,6,8
2021089569,0,9,6,8
2021089570,0,12,5,7
2021089572,0,11,5,7
2021089573,0,10,6,7
2021089574,0,10,6,8
2021089575,1,9,5,6
2021089577,1,9,4,6
2021089578,1,10,4,5
2021089579,0,12,4,6
2021089580,0,11,4,6
2021089581,0,10,5,7
2021089583,0,13,5,7
2021089584,1,9,6,7
2021089585,1,11,4,7
2021089588,0,12,6,6
2021089589,0,11,5,8
2021089590,1,11,5,7
2021089591,0,12,6,5
2021089592,1,10,6,8
2021089593,1,13,4,4
2021089594,1,9,6,7
2021089596,1,9,6,7
2021089598,0,9,5,5
2021089599,0,11,4,7
2021089600,1,10,6,4
2021089601,0,11,6,7
2021089602,0,11,4,5
2021089605,0,11,6,7
2021089606,1,9,4,6
2021089607,0,9,5,8
2021089610,0,13,4,5
2021089612,1,9,5,7
2021089613,0,5,6,7
2021089614,1,12,5,4
2021089615,0,12,5,5
2021089616,0,12,6,7
2021089617,1,8,5,1
2021089618,0,11,6,6
2021089619,0,13,4,5
2021089620,0,11,4,5
2021089621,1,11,4,4
2021089622,0,13,5,7
2021089623,1,9,6,8
2021089624,1,8,6,5
2021089626,1,12,5,4
2021089627,0,12,4,7
2021089628,0,11,6,7
2021089629,0,6,5,8
2021089630,0,12,3,3
2021089631,0,9,4,6
2021089632,1,10,5,5
2021089633,1,10,6,8
2021089634,1,12,6,8
2021089636,0,11,4,2
2021089638,1,13,4,4
2021089639,0,11,6,5
2021089640,1,12,6,5
2021089641,0,10,5,6
2021089642,0,11,5,7
2021089643,0,11,5,6
2021089644,0,10,6,8
2021089647,0,11,6,7
2021089648,0,12,5,6
2021089649,1,8,3,5
2021089651,1,8,6,8
2021089653,1,11,6,7
2021089654,0,9,5,8
2021089655,0,10,5,6
2021089657,0,13,6,4
2021089658,0,11,5,6
2021089660,1,12,6,6
2021089662,0,8,5,7
2021089663,0,9,4,5
2021089664,0,10,6,8
2021089665,1,10,5,4
2021089666,1,12,6,6
2021089667,1,13,5,7
2021089668,1,11,4,7
2021089669,1,9,4,8
2021089670,0,7,4,5
2021089671,0,13,5,5
2021089672,0,13,6,6
2021089677,1,11,4,7
2021089678,1,13,4,2
2021089679,0,9,6,7
2021089680,1,9,4,5
2021089682,1,13,6,6
2021089684,0,9,6,1
2021089685,0,11,6,6
2021089686,1,11,4,3
2021089687,1,13,6,8
2021089688,1,10,6,8
2021089689,0,10,4,5
2021089690,1,12,6,8
2021089692,0,9,5,8
2021089693,1,12,6,8
2021089694,0,13,6,8
2021089695,1,5,6,8
2021089696,0,10,6,6
2021089698,0,11,6,7
2021089701,0,12,4,7
2021089703,0,13,6,8
2021089704,1,12,6,8
2021089706,0,10,4,4
2021089707,0,13,6,8
2021089708,0,11,5,6
2021089709,0,10,4,5
2021089710,1,8,5,6
2021089711,0,13,4,4
2021089712,1,12,5,7
2021089713,1,11,5,5
2021089714,0,12,4,5
2021089715,1,12,6,8
2021089716,1,10,4,6
2021089717,1,12,6,6
2021089718,1,9,5,5
2021089719,1,11,6,8
2021089720,0,5,6,7
2021089721,1,10,6,3
2021089722,1,10,6,5
2021089723,0,10,4,5
2021089724,0,13,4,7
2021089725,0,13,4,3
2021089726,0,12,6,7
2021089727,1,12,6,6
2021089728,1,10,4,7
2021089729,0,7,5,7
2021089730,0,12,4,4
2021089731,1,12,2,3
2021089732,0,12,6,7
2021089735,0,12,5,4
2021089736,1,13,6,7
2021089737,1,10,4,5
2021089738,1,13,4,8
2021089739,1,9,6,8
2021089740,1,6,6,8
2021089741,0,11,5,6
2021089743,0,7,6,7
2021089744,1,8,4,5
2021089745,0,7,5,7
2021089746,0,12,4,7
2021089749,1,11,6,7
2021089750,0,7,6,8
2021089751,0,13,6,5
2021089752,0,12,4,4
2021089753,1,9,3,5
2021089754,0,12,5,5
2021089755,1,8,6,8
2021089756,1,12,4,7
2021089757,0,7,5,4
2021089758,1,13,5,6
2021089759,0,9,6,6
2021089761,1,9,4,6
2021089762,1,10,4,6
2021089763,0,13,5,5
2021089764,0,10,5,7
2021089765,0,12,6,3
2021089766,0,11,4,5
2021089767,0,12,4,3
2021089768,0,13,5,6
2021089769,1,11,5,6
2021089770,0,10,6,7
2021089771,1,13,6,8
2021089772,0,9,5,8
2021089773,0,8,5,7
2021089775,0,6,6,7
2021089776,1,10,4,5
2021089777,0,9,6,6
2021089778,1,12,5,6
2021089779,0,11,4,6
2021089780,0,9,5,7
2021089781,1,13,4,5
2021089782,0,10,5,7
2021089784,1,12,4,7
2021089786,0,12,3,2
2021089787,0,13,4,6
2021089788,0,10,6,6
2021089789,1,13,4,4
2021089791,1,10,4,5
2021089793,0,11,5,5
2021089794,0,11,4,5
2021089795,0,11,6,8
2021089796,0,12,6,6
2021089798,0,13,5,5
2021089800,1,11,4,6
2021089801,0,9,4,6
2021089802,0,5,6,7
2021089803,0,7,5,8
2021089804,0,13,6,8
2021089806,1,13,4,3
2021089808,0,10,5,4
2021089809,1,11,6,7
2021089810,1,5,5,7
2021089811,0,9,6,8
2021089813,1,12,4,5
2021089816,0,11,4,7
2021089817,1,10,4,5
2021089818,0,8,6,7
2021089819,0,13,5,6
2021089820,0,11,6,7
2021089821,0,9,6,7
2021089823,1,11,4,6
2021089824,0,12,6,6
2021089825,1,13,5,4
2021089827,0,7,6,8
2021089828,0,12,4,4
2021089829,0,7,5,3
2021089830,1,10,6,7
2021089833,1,11,6,8
2021089836,0,10,5,4
2021089837,1,12,4,5
2021089838,0,13,4,7
2021089839,0,13,6,6
2021089840,1,8,5,8
2021089841,0,11,5,5
2021089843,0,13,6,7
2021089844,0,9,6,8
2021089845,0,13,5,3
2021089846,1,10,6,8
2021089848,1,11,5,7
2021089850,0,6,4,3
2021089851,1,8,6,5
2021089852,0,11,5,7
2021089853,0,13,6,7
2021089854,0,10,6,6
2021089855,0,10,5,7
2021089856,0,13,6,5
2021089857,0,11,5,7
2021089860,0,9,5,8
2021089861,1,9,6,8
2021089862,1,12,6,8
2021089863,0,6,6,8
2021089865,1,8,6,8
2021089866,0,11,5,8
2021089867,0,13,6,8
2021089869,1,8,5,6
2021089872,0,13,5,5
2021089873,1,7,6,8
2021089874,0,10,4,7
2021089875,0,10,5,7
2021089876,0,11,5,6
2021089877,1,6,4,6
2021089878,0,11,6,6
2021089879,0,4,6,7
2021089880,0,11,4,7
2021089881,0,10,4,6
2021089883,0,11,6,8
2021089884,1,11,6,8
2021089887,1,11,6,8
2021089888,1,5,5,6
2021089889,0,13,4,6
2021089890,1,13,4,4
2021089891,0,9,4,4
2021089892,0,10,5,5
2021089893,0,12,6,6
2021089894,0,10,5,7
2021089896,0,13,4,4
2021089897,0,11,4,5
2021089898,0,13,5,6
2021089899,1,10,6,7
2021089901,1,11,5,6
2021089902,1,11,6,4
2021089903,0,11,5,3
2021089904,0,12,5,6
2021089906,0,12,6,3
2021089907,1,10,4,8
2021089908,1,10,4,7
2021089909,1,11,4,4
2021089910,0,12,5,7
2021089911,0,10,4,8
2021089912,1,11,6,5
2021089913,0,6,4,6
2021089914,0,10,6,8
2021089916,0,13,6,6
2021089917,0,13,6,8
2021089918,1,13,6,5
2021089919,0,13,6,8
2021089920,1,11,4,5
2021089922,0,9,4,6
2021089923,0,13,6,7
2021089924,1,8,6,5
2021089925,0,10,6,6
2021089926,0,13,6,7
2021089927,0,10,6,2
2021089928,0,12,4,7
2021089930,0,8,6,8
2021089932,0,11,4,4
2021089933,0,11,6,8
2021089935,1,13,6,8
2021089937,0,13,6,7
2021089938,1,10,6,6
2021089939,0,13,4,6
2021089940,1,12,6,6
2021089941,0,8,4,5
2021089942,0,10,6,6
2021089943,0,10,6,5
2021089944,1,12,5,5
2021089947,0,13,6,7
2021089948,0,12,5,7
2021089949,1,11,6,8
2021089950,0,13,4,5
2021089951,1,11,5,5
2021089952,1,7,6,7
2021089953,1,12,6,7
2021089954,1,13,6,6
2021089955,0,11,6,2
2021089956,1,11,5,7
2021089957,0,13,6,8
2021089958,0,8,6,1
2021089959,0,13,4,6
2021089960,0,11,6,7
2021089961,1,9,2,3
2021089962,0,11,6,8
2021089963,0,6,6,7
2021089964,0,8,4,8
2021089965,0,12,5,6
2021089966,1,9,3,6
2021089967,0,13,4,6
2021089968,1,12,2,5
2021089969,1,11,6,5
2021089970,0,10,4,5
2021089971,1,10,5,6
2021089972,0,11,4,5
2021089973,0,9,6,7
2021089974,1,13,6,8
2021089976,0,13,6,6
2021089977,1,11,6,7
2021089978,1,9,5,5
2021089979,1,8,6,8
2021089980,0,7,6,8
2021089981,1,13,4,8
2021089982,0,6,6,7
2021089983,0,9,6,8
2021089984,0,10,5,7
2021089985,0,11,3,7
2021089986,1,12,5,7
2021089987,0,6,5,7
2021089988,0,13,6,7
2021089990,1,12,6,7
2021089992,0,12,6,7
2021089993,0,10,5,7
2021089994,1,7,4,2
2021089997,0,11,6,8
2021089999,0,10,4,8
2021090000,1,13,6,7
2021090001,0,11,6,7
2021090002,1,10,6,8
2021090003,0,13,4,6
2021090006,1,13,5,8
2021090007,0,13,5,5
2021090010,1,12,3,6
2021090011,0,8,5,1
2021090013,1,11,4,6
2021090014,0,12,5,3
2021090017,1,10,6,8
2021090018,0,6,5,6
2021090019,0,9,5,8
2021090020,0,12,6,8
2021090021,0,9,4,2
2021090022,1,11,5,7
2021090023,1,4,5,8
2021090024,1,9,6,7
2021090025,1,12,6,8
2021090026,0,7,6,4
2021090027,0,10,4,7
2021090031,0,13,4,6
2021090036,0,5,6,8
2021090037,1,11,6,7
2021090038,0,10,6,7
2021090039,1,11,6,6
2021090042,0,9,6,6
2021090043,1,12,6,8
2021090044,0,10,6,8
2021090045,0,12,4,4
2021090046,0,5,4,6
2021090047,1,11,4,6
2021090048,1,8,4,2
2021090050,1,13,6,7
2021090051,0,8,5,6
2021090052,0,13,4,4
2021090053,1,10,5,7
2021090054,1,12,4,7
2021090055,1,10,6,6
2021090056,1,10,4,5
2021090057,0,10,4,6
2021090058,0,11,6,7
2021090060,0,9,4,5
2021090061,0,12,6,6
2021090063,0,10,4,7
2021090064,0,13,5,7
2021090065,1,13,4,6
2021090066,1,13,4,5
2021090069,1,13,5,6
2021090070,1,12,5,5
2021090071,1,9,3,5
2021090072,0,13,5,6
2021090073,1,13,4,6
2021090074,0,9,4,5
2021090075,1,11,6,8
2021090076,0,13,5,6
2021090077,0,10,5,6
2021090078,0,11,4,4
2021090079,0,11,4,4
2021090080,0,11,5,7
2021090081,0,12,5,5
2021090083,1,8,4,4
2021090084,0,9,6,8
2021090085,0,11,6,7
2021090086,0,13,4,1
2021090087,1,11,5,6
2021090088,0,5,6,8
2021090089,1,11,5,7
2021090090,0,9,6,8
2021090091,1,8,4,1
2021090092,0,8,6,8
2021090093,1,9,3,3
2021090094,0,7,5,7
2021090095,1,13,4,8
2021090097,0,11,5,4
